time,open,high,low,close,volume,symbol,target_date
2026-09-10 07:00:00,10.65,10.65,10.6,10.6,1200,ABR,2026-09-10
2026-09-10 07:00:00,50.3,50.3,50.1,50.1,2200,ABT,2026-09-10
2026-09-10 07:00:00,22.45,22.5,22.35,22.4,3925600,ACB,2026-09-10
2026-09-10 07:00:00,4.49,4.57,4.41,4.43,92100,ACC,2026-09-10
2026-09-10 07:00:00,11.9,11.9,11.9,11.9,100,ACL,2026-09-10
2026-09-10 07:00:00,40.6,40.6,39.9,39.9,193500,ACV,2026-09-10
2026-09-10 07:00:00,9.99,10.0,9.9,9.98,126100,AFX,2026-09-10
2026-09-10 07:00:00,11.2,11.2,11.1,11.1,5000,AG1,2026-09-10
2026-09-10 07:00:00,10.5,10.5,10.25,10.4,151600,AGG,2026-09-10
2026-09-10 07:00:00,28.0,28.0,27.7,27.7,800,AGP,2026-09-10
2026-09-10 07:00:00,6.6,6.6,6.6,6.6,400,ALV,2026-09-10
2026-09-10 07:00:00,16.9,18.6,16.9,18.6,25900,ANT,2026-09-10
2026-09-10 07:00:00,16.2,16.35,16.15,16.2,261500,ANV,2026-09-10
2026-09-10 07:00:00,44.5,44.7,44.0,44.7,2700,APF,2026-09-10
2026-09-10 07:00:00,4.73,4.78,4.6,4.73,266100,APG,2026-09-10
2026-09-10 07:00:00,3.8,4.1,3.8,4.0,600,APP,2026-09-10
2026-09-10 07:00:00,5.29,5.34,5.29,5.32,199200,ASM,2026-09-10
2026-09-10 07:00:00,39.6,39.6,39.5,39.5,800,AVC,2026-09-10
2026-09-10 07:00:00,8.0,8.0,7.8,7.9,1400,AVG,2026-09-10
2026-09-10 07:00:00,10.7,10.7,10.7,10.7,2300,BAB,2026-09-10
2026-09-10 07:00:00,32.0,32.2,31.9,32.2,1125900,BAF,2026-09-10
2026-09-10 07:00:00,20.9,20.9,19.0,19.0,500,BCA,2026-09-10
2026-09-10 07:00:00,41.6,41.7,40.3,40.7,702700,BCM,2026-09-10
2026-09-10 07:00:00,31.45,31.7,31.25,31.7,1600,BHN,2026-09-10
