time,open,high,low,close,volume,symbol,target_date
2026-09-03 07:00:00,11.2,11.3,11.2,11.3,400,ABR,2026-09-03
2026-09-03 07:00:00,50.3,50.9,50.3,50.4,2600,ABT,2026-09-03
2026-09-03 07:00:00,22.55,22.55,22.2,22.2,10284000,ACB,2026-09-03
2026-09-03 07:00:00,4.75,4.77,4.65,4.68,255800,ACC,2026-09-03
2026-09-03 07:00:00,11.95,12.3,11.95,12.3,9100,ACL,2026-09-03
2026-09-03 07:00:00,42.2,42.4,40.9,41.3,771700,ACV,2026-09-03
2026-09-03 07:00:00,10.2,10.2,10.0,10.15,147200,AFX,2026-09-03
2026-09-03 07:00:00,11.3,11.3,11.3,11.3,1000,AG1,2026-09-03
2026-09-03 07:00:00,10.8,10.8,10.44,10.8,497300,AGG,2026-09-03
2026-09-03 07:00:00,29.0,29.3,28.5,28.5,3400,AGP,2026-09-03
2026-09-03 07:00:00,132.9,133.0,132.9,133.0,300,AGX,2026-09-03
2026-09-03 07:00:00,6.7,6.7,6.6,6.6,1700,ALV,2026-09-03
2026-09-03 07:00:00,18.3,18.3,17.9,18.3,22100,ANT,2026-09-03
2026-09-03 07:00:00,17.2,17.2,16.9,17.15,337000,ANV,2026-09-03
2026-09-03 07:00:00,45.1,45.1,45.1,45.1,1500,APF,2026-09-03
2026-09-03 07:00:00,4.96,4.98,4.9,4.94,81200,APG,2026-09-03
2026-09-03 07:00:00,4.0,4.0,4.0,4.0,400,APP,2026-09-03
2026-09-03 07:00:00,5.82,5.82,5.65,5.65,235800,ASM,2026-09-03
2026-09-03 07:00:00,39.6,39.6,39.6,39.6,300,AVC,2026-09-03
2026-09-03 07:00:00,8.3,8.3,8.1,8.2,1200,AVG,2026-09-03
2026-09-03 07:00:00,10.6,10.7,10.6,10.7,14800,BAB,2026-09-03
2026-09-03 07:00:00,32.85,33.0,32.35,32.5,2288600,BAF,2026-09-03
2026-09-03 07:00:00,8.5,8.5,8.5,8.5,1500,BBH,2026-09-03
2026-09-03 07:00:00,21.0,21.0,21.0,21.0,300,BCA,2026-09-03
2026-09-03 07:00:00,43.0,43.05,42.2,42.35,542300,BCM,2026-09-03
2026-09-03 07:00:00,25.5,25.5,25.5,25.5,500,BDW,2026-09-03
2026-09-03 07:00:00,31.15,32.0,31.15,31.7,5600,BHN,2026-09-03
2026-09-03 07:00:00,12.6,12.6,9.6,9.6,1900,BHP,2026-09-03
2026-09-03 07:00:00,8.2,8.2,8.2,8.2,2000,BLI,2026-09-03
2026-09-03 07:00:00,13.3,13.3,13.1,13.1,37600,BMS,2026-09-03
2026-09-03 07:00:00,18.5,18.5,18.5,18.5,400,BNW,2026-09-03
