time,open,high,low,close,volume,symbol,target_date
2026-06-23 07:00:00,12.05,12.05,11.5,11.9,700,ABR,2026-06-23
2026-06-23 07:00:00,54.8,55.0,54.0,54.0,10700,ABT,2026-06-23
2026-06-23 07:00:00,22.0,22.85,21.9,22.35,22597900,ACB,2026-06-23
2026-06-23 07:00:00,12.0,12.35,12.0,12.35,1400,ACC,2026-06-23
2026-06-23 07:00:00,12.55,12.55,12.0,12.0,500,ACL,2026-06-23
2026-06-23 07:00:00,45.0,45.3,44.3,44.5,579600,ACV,2026-06-23
2026-06-23 07:00:00,10.2,10.25,10.0,10.2,64700,AFX,2026-06-23
2026-06-23 07:00:00,10.9,10.9,10.8,10.8,7000,AG1,2026-06-23
2026-06-23 07:00:00,11.8,11.8,11.6,11.7,289200,AGG,2026-06-23
2026-06-23 07:00:00,35.5,36.0,34.2,35.0,3600,AGP,2026-06-23
2026-06-23 07:00:00,220.0,220.0,192.0,192.0,2800,AGX,2026-06-23
2026-06-23 07:00:00,7.1,7.2,6.7,6.9,16400,ALV,2026-06-23
2026-06-23 07:00:00,25.75,25.75,24.8,25.6,10700,ANT,2026-06-23
2026-06-23 07:00:00,21.4,21.75,21.0,21.0,337200,ANV,2026-06-23
2026-06-23 07:00:00,45.9,46.8,45.7,46.8,83700,APF,2026-06-23
2026-06-23 07:00:00,5.11,5.34,5.0,5.1,620200,APG,2026-06-23
2026-06-23 07:00:00,5.9,5.9,5.83,5.83,204700,ASM,2026-06-23
2026-06-23 07:00:00,42.0,42.0,42.0,42.0,4900,AVC,2026-06-23
2026-06-23 07:00:00,9.3,9.3,9.0,9.2,67800,AVG,2026-06-23
2026-06-23 07:00:00,13.4,13.5,13.0,13.2,94900,BAB,2026-06-23
2026-06-23 07:00:00,30.45,30.45,29.7,29.95,2151400,BAF,2026-06-23
2026-06-23 07:00:00,8.2,8.2,8.2,8.2,2100,BBH,2026-06-23
2026-06-23 07:00:00,21.3,21.3,21.0,21.3,10600,BCA,2026-06-23
2026-06-23 07:00:00,53.5,53.7,52.8,52.8,337500,BCM,2026-06-23
2026-06-23 07:00:00,10.0,10.0,10.0,10.0,1000,BCP,2026-06-23
2026-06-23 07:00:00,29.3,29.5,29.3,29.5,400,BHN,2026-06-23
2026-06-23 07:00:00,8.3,8.3,7.9,8.2,1400,BLI,2026-06-23
2026-06-23 07:00:00,7.9,7.9,7.9,7.9,3100,BLN,2026-06-23
2026-06-23 07:00:00,12.4,12.6,12.4,12.6,2100,BMJ,2026-06-23
2026-06-23 07:00:00,14.3,14.4,14.0,14.3,136700,BMS,2026-06-23
2026-06-23 07:00:00,8.36,8.36,8.27,8.35,72000,BTP,2026-06-23
2026-06-23 07:00:00,13.4,14.2,13.4,14.2,800,BVL,2026-06-23
2026-06-23 07:00:00,26.8,27.5,26.3,26.3,335000,BVS,2026-06-23
2026-06-23 07:00:00,13.7,13.7,13.5,13.7,2300,CCR,2026-06-23
2026-06-23 07:00:00,28.0,28.1,28.0,28.0,1300,CDN,2026-06-23
2026-06-23 07:00:00,12.8,13.0,12.5,12.5,2000,CDP,2026-06-23
2026-06-23 07:00:00,8.5,8.5,8.5,8.5,100,CID,2026-06-23
2026-06-23 07:00:00,24.5,27.0,23.5,23.5,300,CKD,2026-06-23
2026-06-23 07:00:00,25.3,25.7,25.0,25.1,39300,CLI,2026-06-23
2026-06-23 07:00:00,69.5,69.5,69.5,69.5,100,CLM,2026-06-23
2026-06-23 07:00:00,14.6,14.7,14.5,14.6,24000,CLX,2026-06-23
2026-06-23 07:00:00,25.0,25.0,23.2,23.5,9600,CMN,2026-06-23
2026-06-23 07:00:00,30.8,30.9,30.3,30.9,35500,CQN,2026-06-23
2026-06-23 07:00:00,6.8,6.9,6.7,6.7,4400,CQT,2026-06-23
2026-06-23 07:00:00,7.33,7.4,7.32,7.4,78600,CRE,2026-06-23
2026-06-23 07:00:00,25.05,26.25,25.05,26.25,600,CRV,2026-06-23
2026-06-23 07:00:00,12.21,12.39,12.21,12.3,28600,CSC,2026-06-23
2026-06-23 07:00:00,12.65,12.95,12.5,12.8,399000,CSM,2026-06-23
2026-06-23 07:00:00,11.5,11.5,11.3,11.3,2800,CST,2026-06-23
2026-06-23 07:00:00,23.8,24.3,23.8,23.9,260600,CSV,2026-06-23
2026-06-23 07:00:00,18.4,20.1,18.4,20.1,3100,CTB,2026-06-23
2026-06-23 07:00:00,34.0,34.5,34.0,34.0,9422800,CTG,2026-06-23
2026-06-23 07:00:00,20.15,20.35,20.0,20.15,219800,CTI,2026-06-23
2026-06-23 07:00:00,8.6,8.6,8.3,8.3,110300,CTP,2026-06-23
2026-06-23 07:00:00,85.6,86.4,84.0,84.0,323400,CTR,2026-06-23
2026-06-23 07:00:00,24.5,25.0,24.5,25.0,500,CTW,2026-06-23
2026-06-23 07:00:00,5.8,5.9,5.6,5.7,78700,CTX,2026-06-23
2026-06-23 07:00:00,26.3,26.3,26.3,26.3,3700,CVT,2026-06-23
2026-06-23 07:00:00,31.3,31.5,31.0,31.05,111400,D2D,2026-06-23
2026-06-23 07:00:00,18.75,18.95,18.75,18.75,881800,DBC,2026-06-23
2026-06-23 07:00:00,50.8,50.8,50.4,50.5,85800,DBD,2026-06-23
2026-06-23 07:00:00,8.5,8.5,8.0,8.0,6800,DC1,2026-06-23
2026-06-23 07:00:00,37.5,37.7,37.3,37.4,547600,DCL,2026-06-23
2026-06-23 07:00:00,52.3,52.9,50.5,50.5,1515700,DGC,2026-06-23
2026-06-23 07:00:00,40.1,40.45,39.1,39.1,1197100,DGW,2026-06-23
2026-06-23 07:00:00,48.95,50.6,48.8,50.6,82000,DHA,2026-06-23
2026-06-23 07:00:00,10.3,11.7,10.3,10.7,3100,DHB,2026-06-23
2026-06-23 07:00:00,27.7,27.8,27.7,27.7,5500,DHD,2026-06-23
2026-06-23 07:00:00,6.29,6.29,6.25,6.29,10900,DHM,2026-06-23
2026-06-23 07:00:00,8.7,8.9,8.7,8.9,200,DIH,2026-06-23
2026-06-23 07:00:00,2.65,2.66,2.62,2.64,669400,DLG,2026-06-23
2026-06-23 07:00:00,40.2,40.2,39.45,39.45,388100,DPR,2026-06-23
2026-06-23 07:00:00,2.05,2.05,2.01,2.01,213200,DRH,2026-06-23
2026-06-23 07:00:00,14.4,14.4,13.9,14.2,1019400,DRI,2026-06-23
2026-06-23 07:00:00,13.25,13.35,12.8,12.8,19800,DSC,2026-06-23
2026-06-23 07:00:00,11.8,12.3,11.5,12.0,229200,DST,2026-06-23
2026-06-23 07:00:00,2.0,2.1,1.9,2.1,5500,DTI,2026-06-23
2026-06-23 07:00:00,9.6,9.6,9.45,9.45,2900,DTL,2026-06-23
2026-06-23 07:00:00,20.6,20.6,20.4,20.5,2300,DVN,2026-06-23
2026-06-23 07:00:00,3.82,3.9,3.73,3.73,1400,DXV,2026-06-23
2026-06-23 07:00:00,3.9,3.9,3.9,3.9,100,E12,2026-06-23
2026-06-23 07:00:00,2.2,2.2,2.1,2.1,600,EIN,2026-06-23
2026-06-23 07:00:00,16.05,16.5,16.05,16.4,426800,ELC,2026-06-23
2026-06-23 07:00:00,5.86,5.9,5.7,5.7,617700,EVG,2026-06-23
2026-06-23 07:00:00,4.8,4.9,4.8,4.9,201200,EVS,2026-06-23
2026-06-23 07:00:00,3.59,3.6,3.35,3.35,131400,FCM,2026-06-23
2026-06-23 07:00:00,12.0,12.1,11.8,11.8,341600,FCN,2026-06-23
2026-06-23 07:00:00,20.8,20.8,20.75,20.8,800,FDC,2026-06-23
2026-06-23 07:00:00,130.4,130.9,127.5,128.8,395800,FRT,2026-06-23
2026-06-23 07:00:00,13.8,13.8,13.6,13.7,49200,GDA,2026-06-23
2026-06-23 07:00:00,92.6,93.2,90.0,90.2,1059400,GEE,2026-06-23
2026-06-23 07:00:00,26.3,26.4,26.2,26.4,2900,GHC,2026-06-23
2026-06-23 07:00:00,4.9,4.9,4.2,4.3,1300,GMC,2026-06-23
2026-06-23 07:00:00,26.9,26.9,26.9,26.9,100,GND,2026-06-23
2026-06-23 07:00:00,1.9,1.9,1.9,1.9,5200,GPC,2026-06-23
2026-06-23 07:00:00,30.2,30.2,30.2,30.2,400,GSM,2026-06-23
2026-06-23 07:00:00,11.15,11.25,11.05,11.15,29100,GSP,2026-06-23
2026-06-23 07:00:00,15.05,15.15,14.75,15.0,6152200,HAG,2026-06-23
2026-06-23 07:00:00,6.61,7.0,6.6,6.96,24000,HAP,2026-06-23
2026-06-23 07:00:00,6.91,6.95,6.87,6.95,2800,HCD,2026-06-23
2026-06-23 07:00:00,25.3,26.1,25.2,25.65,18110700,HDB,2026-06-23
2026-06-23 07:00:00,21.6,21.85,21.05,21.05,3203700,HDG,2026-06-23
2026-06-23 07:00:00,12.3,12.3,12.1,12.1,1300,HEJ,2026-06-23
2026-06-23 07:00:00,0.7,0.8,0.7,0.8,20200,HHG,2026-06-23
2026-06-23 07:00:00,4.27,4.28,4.14,4.14,284900,HID,2026-06-23
2026-06-23 07:00:00,8.0,8.0,7.6,7.8,2300,HIO,2026-06-23
2026-06-23 07:00:00,15.5,16.3,15.3,15.3,14500,HKT,2026-06-23
2026-06-23 07:00:00,9.4,9.4,9.0,9.3,1000,HMR,2026-06-23
2026-06-23 07:00:00,32.7,33.3,32.6,33.3,1600,HMS,2026-06-23
2026-06-23 07:00:00,4.3,4.31,4.24,4.24,264700,HPX,2026-06-23
2026-06-23 07:00:00,15.2,15.2,15.2,15.2,1800,HSP,2026-06-23
2026-06-23 07:00:00,13.75,13.8,13.65,13.7,218500,HT1,2026-06-23
2026-06-23 07:00:00,5.7,5.74,5.63,5.65,196400,IDI,2026-06-23
2026-06-23 07:00:00,21.6,22.0,21.6,22.0,500,IDV,2026-06-23
2026-06-23 07:00:00,9.59,9.66,9.46,9.57,664600,IJC,2026-06-23
2026-06-23 07:00:00,6.8,6.9,6.8,6.9,5300,ILA,2026-06-23
2026-06-23 07:00:00,5.9,5.9,5.9,5.9,200,ILC,2026-06-23
2026-06-23 07:00:00,44.1,44.1,43.4,43.7,16300,IMP,2026-06-23
2026-06-23 07:00:00,15.45,15.45,15.45,15.45,200,ITD,2026-06-23
2026-06-23 07:00:00,3.7,3.75,3.64,3.66,57200,JVC,2026-06-23
2026-06-23 07:00:00,50.4,50.4,49.7,49.95,317100,KDC,2026-06-23
2026-06-23 07:00:00,5.5,5.5,5.4,5.4,2300,KGM,2026-06-23
2026-06-23 07:00:00,2.58,2.63,2.53,2.63,1200,KMR,2026-06-23
2026-06-23 07:00:00,21.5,21.7,21.0,21.2,51800,L14,2026-06-23
2026-06-23 07:00:00,11.2,11.2,11.2,11.2,100,LAI,2026-06-23
2026-06-23 07:00:00,28.0,28.3,27.5,28.3,30600,LBM,2026-06-23
2026-06-23 07:00:00,8.5,8.7,8.4,8.5,58500,LDP,2026-06-23
2026-06-23 07:00:00,53.0,53.0,47.0,47.2,9100,LHC,2026-06-23
2026-06-23 07:00:00,34.0,34.8,33.8,33.9,19600,LSG,2026-06-23
2026-06-23 07:00:00,30.5,34.0,30.5,34.0,1600,MA1,2026-06-23
2026-06-23 07:00:00,24.95,25.3,24.75,24.8,18566900,MBB,2026-06-23
2026-06-23 07:00:00,8.5,9.7,8.5,9.7,1400,MBT,2026-06-23
2026-06-23 07:00:00,2.5,2.5,2.4,2.5,3500,MCG,2026-06-23
2026-06-23 07:00:00,27.55,27.85,27.5,27.5,53200,MCM,2026-06-23
2026-06-23 07:00:00,5.8,5.8,5.6,5.7,9200,MCO,2026-06-23
2026-06-23 07:00:00,7.4,8.0,7.4,8.0,5200,MEL,2026-06-23
2026-06-23 07:00:00,10.4,10.4,10.4,10.4,300,MIC,2026-06-23
2026-06-23 07:00:00,17.6,17.8,17.5,17.6,133500,MIG,2026-06-23
2026-06-23 07:00:00,29.8,30.0,29.6,29.7,15900,MML,2026-06-23
2026-06-23 07:00:00,15.8,15.9,15.7,15.9,2500,MPC,2026-06-23
2026-06-23 07:00:00,15.55,15.8,15.45,15.5,9200100,MSB,2026-06-23
2026-06-23 07:00:00,71.8,72.3,70.7,71.5,3924900,MSN,2026-06-23
2026-06-23 07:00:00,13.0,13.0,13.0,13.0,1000,MTP,2026-06-23
2026-06-23 07:00:00,12.75,12.9,12.65,12.85,2658800,NAB,2026-06-23
2026-06-23 07:00:00,50.2,50.3,49.95,50.3,347400,NAF,2026-06-23
2026-06-23 07:00:00,7.7,7.7,7.6,7.6,64100,NAG,2026-06-23
2026-06-23 07:00:00,36.4,36.4,34.6,35.9,400,ND2,2026-06-23
2026-06-23 07:00:00,211.0,211.0,157.0,157.0,300,NDC,2026-06-23
2026-06-23 07:00:00,11.35,11.4,11.05,11.05,120500,NHA,2026-06-23
2026-06-23 07:00:00,10.3,10.3,10.2,10.2,17700,NHH,2026-06-23
2026-06-23 07:00:00,10.95,10.95,10.9,10.95,5100,NHT,2026-06-23
2026-06-23 07:00:00,26.6,26.8,25.7,25.7,2707200,NLG,2026-06-23
2026-06-23 07:00:00,12.0,12.0,12.0,12.0,100,NTF,2026-06-23
2026-06-23 07:00:00,54.5,54.5,54.5,54.5,100,NTH,2026-06-23
2026-06-23 07:00:00,12.75,12.95,12.3,12.3,21278100,NVL,2026-06-23
2026-06-23 07:00:00,13.6,13.8,13.4,13.4,1333800,OIL,2026-06-23
2026-06-23 07:00:00,11.0,11.0,11.0,11.0,5100,ONE,2026-06-23
2026-06-23 07:00:00,5.8,5.8,5.8,5.8,1800,PBC,2026-06-23
2026-06-23 07:00:00,22.5,22.9,21.35,21.9,6231900,PC1,2026-06-23
2026-06-23 07:00:00,25.9,25.9,25.9,25.9,2400,PCC,2026-06-23
2026-06-23 07:00:00,19.5,19.9,19.5,19.7,84200,PCH,2026-06-23
2026-06-23 07:00:00,10.7,10.8,10.7,10.7,29700,PGB,2026-06-23
