time,open,high,low,close,volume,symbol,target_date
2026-08-18 07:00:00,11.5,11.5,11.4,11.4,2300,ABR,2026-08-18
2026-08-18 07:00:00,50.7,50.7,50.4,50.4,4000,ABT,2026-08-18
2026-08-18 07:00:00,21.85,22.1,21.55,21.65,7316500,ACB,2026-08-18
2026-08-18 07:00:00,4.6,4.6,4.5,4.5,543700,ACC,2026-08-18
2026-08-18 07:00:00,40.6,41.5,40.4,41.1,342600,ACV,2026-08-18
2026-08-18 07:00:00,16.2,16.2,16.2,16.2,100,ADC,2026-08-18
2026-08-18 07:00:00,10.0,10.2,9.98,10.1,115900,AFX,2026-08-18
2026-08-18 07:00:00,11.5,11.5,11.5,11.5,1600,AG1,2026-08-18
2026-08-18 07:00:00,11.15,11.15,10.9,11.05,84200,AGG,2026-08-18
2026-08-18 07:00:00,30.0,30.1,29.9,29.9,1600,AGP,2026-08-18
2026-08-18 07:00:00,6.9,6.9,6.9,6.9,100,ALV,2026-08-18
2026-08-18 07:00:00,19.5,19.5,19.05,19.45,13200,ANT,2026-08-18
2026-08-18 07:00:00,17.0,17.15,16.85,16.85,384200,ANV,2026-08-18
2026-08-18 07:00:00,45.5,45.5,45.1,45.2,5100,APF,2026-08-18
2026-08-18 07:00:00,4.7,4.8,4.65,4.71,218400,APG,2026-08-18
2026-08-18 07:00:00,4.1,4.1,4.1,4.1,100,APP,2026-08-18
2026-08-18 07:00:00,5.87,5.91,5.87,5.89,90300,ASM,2026-08-18
2026-08-18 07:00:00,40.5,40.5,39.6,39.6,2300,AVC,2026-08-18
2026-08-18 07:00:00,8.2,8.4,8.2,8.4,1900,AVG,2026-08-18
2026-08-18 07:00:00,10.8,10.8,10.6,10.6,1800,BAB,2026-08-18
2026-08-18 07:00:00,31.95,31.95,31.5,31.75,1373900,BAF,2026-08-18
2026-08-18 07:00:00,10.0,10.0,10.0,10.0,1300,BBH,2026-08-18
2026-08-18 07:00:00,20.4,20.4,18.5,18.5,5500,BCA,2026-08-18
2026-08-18 07:00:00,42.05,44.1,42.0,42.6,1324300,BCM,2026-08-18
2026-08-18 07:00:00,10.0,10.0,10.0,10.0,200,BCP,2026-08-18
2026-08-18 07:00:00,29.1,30.0,29.1,30.0,300,BHN,2026-08-18
2026-08-18 07:00:00,7.9,7.9,7.9,7.9,7000,BLI,2026-08-18
