time,open,high,low,close,volume,symbol,target_date
2026-07-22 07:00:00,50.1,50.3,50.0,50.0,13000,ABT,2026-07-22
2026-07-22 07:00:00,22.95,23.1,22.4,22.4,30708700,ACB,2026-07-22
2026-07-22 07:00:00,6.02,6.02,6.02,6.02,12900,ACC,2026-07-22
2026-07-22 07:00:00,39.6,39.9,38.5,38.8,782400,ACV,2026-07-22
2026-07-22 07:00:00,17.0,17.0,17.0,17.0,1100,ADC,2026-07-22
2026-07-22 07:00:00,10.0,10.05,9.99,10.0,133300,AFX,2026-07-22
2026-07-22 07:00:00,11.0,11.0,10.8,10.9,8500,AG1,2026-07-22
2026-07-22 07:00:00,11.4,11.4,10.85,11.05,254200,AGG,2026-07-22
2026-07-22 07:00:00,32.1,32.9,31.4,32.3,9000,AGP,2026-07-22
2026-07-22 07:00:00,125.0,146.0,125.0,146.0,700,AGX,2026-07-22
2026-07-22 07:00:00,6.7,6.7,6.6,6.6,2400,ALV,2026-07-22
2026-07-22 07:00:00,24.5,25.3,24.5,24.7,4500,ANT,2026-07-22
2026-07-22 07:00:00,17.6,17.9,17.0,17.15,647300,ANV,2026-07-22
2026-07-22 07:00:00,47.3,47.6,47.0,47.2,54000,APF,2026-07-22
2026-07-22 07:00:00,4.61,4.7,4.45,4.45,267900,APG,2026-07-22
2026-07-22 07:00:00,3.9,4.0,3.6,3.6,22800,APP,2026-07-22
2026-07-22 07:00:00,5.81,5.86,5.59,5.59,1390400,ASM,2026-07-22
2026-07-22 07:00:00,40.5,40.5,40.5,40.5,700,AVC,2026-07-22
2026-07-22 07:00:00,8.2,8.3,7.6,8.1,22200,AVG,2026-07-22
2026-07-22 07:00:00,10.9,10.9,10.6,10.8,7600,BAB,2026-07-22
2026-07-22 07:00:00,29.4,29.5,28.85,29.0,1546500,BAF,2026-07-22
2026-07-22 07:00:00,10.0,10.0,10.0,10.0,800,BBH,2026-07-22
2026-07-22 07:00:00,20.8,20.8,20.8,20.8,100,BCA,2026-07-22
2026-07-22 07:00:00,39.2,39.95,37.85,37.9,831500,BCM,2026-07-22
2026-07-22 07:00:00,21.5,21.6,21.5,21.5,2200,BHA,2026-07-22
2026-07-22 07:00:00,29.3,29.85,28.65,29.85,1800,BHN,2026-07-22
