time,open,high,low,close,volume,symbol,target_date
2026-08-17 07:00:00,11.3,12.45,10.95,12.25,13500,ABR,2026-08-17
2026-08-17 07:00:00,50.4,50.4,50.1,50.4,5600,ABT,2026-08-17
2026-08-17 07:00:00,22.15,22.3,21.85,21.85,8429500,ACB,2026-08-17
2026-08-17 07:00:00,4.66,4.68,4.54,4.6,474100,ACC,2026-08-17
2026-08-17 07:00:00,40.5,40.9,40.2,40.6,242100,ACV,2026-08-17
2026-08-17 07:00:00,10.0,10.4,10.0,10.2,132100,AFX,2026-08-17
2026-08-17 07:00:00,11.5,11.5,11.0,11.4,2400,AG1,2026-08-17
2026-08-17 07:00:00,11.15,11.2,10.9,11.15,86500,AGG,2026-08-17
2026-08-17 07:00:00,30.2,30.5,29.5,30.5,9100,AGP,2026-08-17
2026-08-17 07:00:00,6.9,6.9,6.9,6.9,1200,ALV,2026-08-17
2026-08-17 07:00:00,20.2,20.2,19.05,19.7,28400,ANT,2026-08-17
2026-08-17 07:00:00,17.05,17.15,16.85,17.0,288500,ANV,2026-08-17
2026-08-17 07:00:00,45.5,45.6,45.4,45.4,9100,APF,2026-08-17
2026-08-17 07:00:00,4.81,4.84,4.65,4.68,357200,APG,2026-08-17
2026-08-17 07:00:00,4.0,4.2,3.7,4.2,900,APP,2026-08-17
2026-08-17 07:00:00,5.84,5.88,5.84,5.86,109100,ASM,2026-08-17
2026-08-17 07:00:00,40.0,40.0,40.0,40.0,1000,AVC,2026-08-17
2026-08-17 07:00:00,8.2,8.4,8.2,8.2,7600,AVG,2026-08-17
2026-08-17 07:00:00,10.8,10.8,10.5,10.8,18500,BAB,2026-08-17
2026-08-17 07:00:00,31.55,32.3,31.5,31.75,4091300,BAF,2026-08-17
2026-08-17 07:00:00,20.4,20.4,20.4,20.4,1000,BCA,2026-08-17
2026-08-17 07:00:00,43.0,43.4,41.0,42.0,1486300,BCM,2026-08-17
2026-08-17 07:00:00,8.7,10.2,8.7,10.2,5100,BCP,2026-08-17
2026-08-17 07:00:00,21.5,21.5,21.5,21.5,1000,BHA,2026-08-17
2026-08-17 07:00:00,29.0,29.0,29.0,29.0,1000,BHN,2026-08-17
2026-08-17 07:00:00,7.9,8.0,7.9,8.0,45100,BLI,2026-08-17
2026-08-17 07:00:00,8.2,8.2,8.2,8.2,3100,BLN,2026-08-17
2026-08-17 07:00:00,13.7,13.7,13.7,13.7,1000,BMJ,2026-08-17
2026-08-17 07:00:00,13.3,13.3,13.1,13.2,87700,BMS,2026-08-17
2026-08-17 07:00:00,3.1,3.1,3.1,3.1,100,BMV,2026-08-17
2026-08-17 07:00:00,17.3,17.3,17.3,17.3,500,BNW,2026-08-17
2026-08-17 07:00:00,7.44,7.47,7.4,7.47,25200,BTP,2026-08-17
2026-08-17 07:00:00,4.9,5.0,4.8,5.0,1300,BTS,2026-08-17
2026-08-17 07:00:00,12.9,12.9,12.5,12.5,300,BVL,2026-08-17
2026-08-17 07:00:00,26.6,26.8,26.1,26.4,203300,BVS,2026-08-17
2026-08-17 07:00:00,15.8,15.8,15.8,15.8,1100,C22,2026-08-17
2026-08-17 07:00:00,14.0,14.0,14.0,14.0,100,CCR,2026-08-17
2026-08-17 07:00:00,25.0,25.0,24.9,24.9,1400,CDN,2026-08-17
2026-08-17 07:00:00,9.5,10.0,9.2,9.5,16300,CIA,2026-08-17
2026-08-17 07:00:00,27.0,27.4,26.8,27.2,53500,CLI,2026-08-17
2026-08-17 07:00:00,13.0,13.1,13.0,13.0,21900,CLX,2026-08-17
2026-08-17 07:00:00,17.2,17.2,16.3,17.2,8800,CMN,2026-08-17
2026-08-17 07:00:00,30.5,30.7,30.0,30.6,28800,CQN,2026-08-17
2026-08-17 07:00:00,6.86,7.0,6.76,6.8,236100,CRE,2026-08-17
2026-08-17 07:00:00,27.3,27.3,27.3,27.3,300,CRV,2026-08-17
2026-08-17 07:00:00,10.5,10.5,10.3,10.4,5600,CSC,2026-08-17
2026-08-17 07:00:00,13.75,14.05,13.75,14.0,77400,CSM,2026-08-17
2026-08-17 07:00:00,10.0,10.1,10.0,10.1,3100,CST,2026-08-17
2026-08-17 07:00:00,21.45,21.6,21.1,21.15,137100,CSV,2026-08-17
2026-08-17 07:00:00,16.1,16.1,16.1,16.1,1000,CTB,2026-08-17
2026-08-17 07:00:00,31.45,31.7,31.2,31.5,4270400,CTG,2026-08-17
2026-08-17 07:00:00,17.4,17.75,17.2,17.3,101400,CTI,2026-08-17
2026-08-17 07:00:00,7.0,7.0,6.6,6.8,113100,CTP,2026-08-17
2026-08-17 07:00:00,75.9,77.2,75.1,76.8,331700,CTR,2026-08-17
2026-08-17 07:00:00,23.9,23.9,23.9,23.9,100,CTW,2026-08-17
2026-08-17 07:00:00,4.9,5.2,4.9,5.0,19800,CTX,2026-08-17
2026-08-17 07:00:00,28.25,28.25,26.3,27.1,37700,D2D,2026-08-17
2026-08-17 07:00:00,8.0,8.0,8.0,8.0,500,DAT,2026-08-17
2026-08-17 07:00:00,16.25,16.4,16.1,16.1,645000,DBC,2026-08-17
2026-08-17 07:00:00,49.2,49.2,49.15,49.15,200,DBD,2026-08-17
2026-08-17 07:00:00,5.1,5.5,5.1,5.5,200,DC1,2026-08-17
2026-08-17 07:00:00,38.0,38.3,37.4,37.8,935200,DCL,2026-08-17
2026-08-17 07:00:00,43.0,43.0,40.7,41.2,658900,DGC,2026-08-17
2026-08-17 07:00:00,41.6,42.7,40.6,41.3,1056000,DGW,2026-08-17
2026-08-17 07:00:00,49.45,51.2,49.45,50.1,69600,DHA,2026-08-17
2026-08-17 07:00:00,10.9,11.0,10.5,10.5,92700,DHB,2026-08-17
2026-08-17 07:00:00,26.5,26.5,26.5,26.5,900,DHD,2026-08-17
2026-08-17 07:00:00,6.53,6.54,6.5,6.5,4200,DHM,2026-08-17
2026-08-17 07:00:00,2.27,2.28,2.25,2.26,144000,DLG,2026-08-17
2026-08-17 07:00:00,46.0,46.0,46.0,46.0,3000,DNC,2026-08-17
2026-08-17 07:00:00,36.0,37.2,36.0,36.8,264700,DPR,2026-08-17
2026-08-17 07:00:00,1.72,1.81,1.72,1.8,137200,DRH,2026-08-17
2026-08-17 07:00:00,13.3,13.6,13.2,13.4,324500,DRI,2026-08-17
2026-08-17 07:00:00,10.65,10.85,10.5,10.85,7700,DSC,2026-08-17
2026-08-17 07:00:00,8.1,8.9,8.1,8.8,111100,DST,2026-08-17
2026-08-17 07:00:00,1.9,1.9,1.9,1.9,1600,DTI,2026-08-17
2026-08-17 07:00:00,18.2,18.4,18.1,18.2,2700,DVN,2026-08-17
