time,open,high,low,close,volume,symbol,target_date
2026-06-24 07:00:00,11.2,11.2,11.2,11.2,200,ABR,2026-06-24
2026-06-24 07:00:00,54.3,54.3,54.0,54.1,4200,ABT,2026-06-24
2026-06-24 07:00:00,22.35,22.7,22.3,22.5,10833000,ACB,2026-06-24
2026-06-24 07:00:00,12.45,12.5,11.9,12.5,8100,ACC,2026-06-24
2026-06-24 07:00:00,12.8,12.8,12.0,12.55,2000,ACL,2026-06-24
2026-06-24 07:00:00,44.5,44.7,43.6,44.1,434400,ACV,2026-06-24
2026-06-24 07:00:00,10.2,10.2,9.95,10.15,74300,AFX,2026-06-24
2026-06-24 07:00:00,10.9,10.9,10.9,10.9,10900,AG1,2026-06-24
2026-06-24 07:00:00,11.7,11.8,11.65,11.7,316100,AGG,2026-06-24
2026-06-24 07:00:00,35.3,35.5,34.2,35.3,4200,AGP,2026-06-24
2026-06-24 07:00:00,224.0,224.0,216.0,216.0,200,AGX,2026-06-24
2026-06-24 07:00:00,6.9,6.9,6.9,6.9,5000,ALV,2026-06-24
2026-06-24 07:00:00,25.75,25.75,25.5,25.5,200,ANT,2026-06-24
2026-06-24 07:00:00,21.0,21.8,20.85,21.7,514300,ANV,2026-06-24
2026-06-24 07:00:00,46.8,48.8,46.8,47.9,166700,APF,2026-06-24
2026-06-24 07:00:00,5.05,5.14,4.92,4.98,614000,APG,2026-06-24
2026-06-24 07:00:00,4.1,4.2,4.1,4.2,200,APP,2026-06-24
2026-06-24 07:00:00,5.81,5.85,5.79,5.81,305600,ASM,2026-06-24
2026-06-24 07:00:00,42.0,42.0,42.0,42.0,200,AVC,2026-06-24
2026-06-24 07:00:00,9.2,9.2,9.0,9.1,36500,AVG,2026-06-24
2026-06-24 07:00:00,12.36,12.46,11.9,11.9,97100,BAB,2026-06-24
2026-06-24 07:00:00,29.85,30.05,29.6,30.05,806800,BAF,2026-06-24
2026-06-24 07:00:00,12.7,12.7,12.7,12.7,2300,BBS,2026-06-24
2026-06-24 07:00:00,21.2,21.2,21.1,21.1,21000,BCA,2026-06-24
2026-06-24 07:00:00,52.9,53.1,52.6,52.8,201800,BCM,2026-06-24
2026-06-24 07:00:00,22.1,22.1,22.1,22.1,1000,BHA,2026-06-24
2026-06-24 07:00:00,28.8,29.9,28.8,29.9,1900,BHN,2026-06-24
2026-06-24 07:00:00,8.2,8.2,8.2,8.2,100,BLI,2026-06-24
2026-06-24 07:00:00,20.8,21.8,20.8,21.8,300,BLT,2026-06-24
2026-06-24 07:00:00,12.5,13.5,12.4,13.4,2400,BMJ,2026-06-24
2026-06-24 07:00:00,14.2,14.3,13.8,14.0,115500,BMS,2026-06-24
2026-06-24 07:00:00,8.3,8.35,8.3,8.35,8500,BTP,2026-06-24
2026-06-24 07:00:00,5.0,5.1,5.0,5.1,400,BTS,2026-06-24
2026-06-24 07:00:00,13.0,13.5,12.7,13.5,400,BVL,2026-06-24
2026-06-24 07:00:00,26.0,26.7,26.0,26.4,67000,BVS,2026-06-24
2026-06-24 07:00:00,19.2,19.2,19.2,19.2,100,CCI,2026-06-24
2026-06-24 07:00:00,13.7,13.7,13.7,13.7,100,CCR,2026-06-24
2026-06-24 07:00:00,28.0,28.1,27.7,27.9,2100,CDN,2026-06-24
2026-06-24 07:00:00,7.8,7.8,7.8,7.8,100,CID,2026-06-24
2026-06-24 07:00:00,25.1,25.6,25.0,25.4,37300,CLI,2026-06-24
2026-06-24 07:00:00,69.0,69.1,69.0,69.1,300,CLM,2026-06-24
2026-06-24 07:00:00,14.6,14.7,14.5,14.5,11000,CLX,2026-06-24
2026-06-24 07:00:00,23.5,23.8,22.9,23.8,6000,CMN,2026-06-24
2026-06-24 07:00:00,30.8,30.9,30.6,30.7,33200,CQN,2026-06-24
2026-06-24 07:00:00,7.35,7.39,7.2,7.2,119600,CRE,2026-06-24
2026-06-24 07:00:00,12.3,12.6,12.0,12.5,8100,CSC,2026-06-24
2026-06-24 07:00:00,12.85,12.85,12.5,12.8,138100,CSM,2026-06-24
2026-06-24 07:00:00,11.7,11.8,11.3,11.4,15900,CST,2026-06-24
2026-06-24 07:00:00,23.9,24.1,23.65,23.75,146000,CSV,2026-06-24
2026-06-24 07:00:00,33.9,34.1,33.55,33.9,7488700,CTG,2026-06-24
2026-06-24 07:00:00,20.15,20.15,19.7,20.15,327900,CTI,2026-06-24
2026-06-24 07:00:00,8.3,9.1,8.2,8.9,368100,CTP,2026-06-24
2026-06-24 07:00:00,84.8,84.8,83.0,83.8,225400,CTR,2026-06-24
2026-06-24 07:00:00,5.6,5.7,5.6,5.7,45300,CTX,2026-06-24
2026-06-24 07:00:00,26.15,26.15,26.15,26.15,900,CVT,2026-06-24
2026-06-24 07:00:00,31.1,31.15,30.5,30.85,24700,D2D,2026-06-24
2026-06-24 07:00:00,7.9,8.34,7.8,7.81,1700,DAT,2026-06-24
2026-06-24 07:00:00,18.9,18.9,18.6,18.75,852000,DBC,2026-06-24
2026-06-24 07:00:00,50.5,51.0,50.5,51.0,66400,DBD,2026-06-24
2026-06-24 07:00:00,8.0,8.0,7.9,7.9,13800,DC1,2026-06-24
2026-06-24 07:00:00,37.2,37.4,37.0,37.4,499900,DCL,2026-06-24
2026-06-24 07:00:00,50.3,51.0,50.1,50.4,452700,DGC,2026-06-24
2026-06-24 07:00:00,39.1,39.35,38.85,39.25,1003700,DGW,2026-06-24
2026-06-24 07:00:00,50.1,51.0,50.1,50.5,14100,DHA,2026-06-24
2026-06-24 07:00:00,10.6,11.8,10.2,10.9,2200,DHB,2026-06-24
2026-06-24 07:00:00,27.8,27.8,27.6,27.7,3500,DHD,2026-06-24
2026-06-24 07:00:00,6.29,6.29,6.06,6.1,7500,DHM,2026-06-24
2026-06-24 07:00:00,8.8,8.8,8.8,8.8,200,DIH,2026-06-24
2026-06-24 07:00:00,2.65,2.68,2.62,2.64,1111000,DLG,2026-06-24
2026-06-24 07:00:00,8.3,8.3,8.3,8.3,100,DPC,2026-06-24
2026-06-24 07:00:00,39.45,39.5,38.7,38.85,265600,DPR,2026-06-24
2026-06-24 07:00:00,2.02,2.05,2.01,2.01,159300,DRH,2026-06-24
2026-06-24 07:00:00,14.2,14.4,13.9,14.4,372700,DRI,2026-06-24
2026-06-24 07:00:00,12.85,13.0,12.8,13.0,2900,DSC,2026-06-24
2026-06-24 07:00:00,11.8,12.0,11.4,11.5,85400,DST,2026-06-24
2026-06-24 07:00:00,2.1,2.1,2.0,2.0,1800,DTI,2026-06-24
2026-06-24 07:00:00,9.5,9.5,9.5,9.5,500,DTL,2026-06-24
2026-06-24 07:00:00,20.5,20.5,20.2,20.4,21700,DVN,2026-06-24
2026-06-24 07:00:00,14.1,14.1,14.1,14.1,300,DWS,2026-06-24
2026-06-24 07:00:00,2.1,2.1,2.1,2.1,1500,EIN,2026-06-24
2026-06-24 07:00:00,16.2,16.55,16.2,16.3,338700,ELC,2026-06-24
2026-06-24 07:00:00,5.43,5.52,5.37,5.43,366400,EVG,2026-06-24
2026-06-24 07:00:00,4.8,5.3,4.7,5.3,674000,EVS,2026-06-24
2026-06-24 07:00:00,3.4,3.5,3.35,3.4,26000,FCM,2026-06-24
2026-06-24 07:00:00,11.85,11.9,11.65,11.9,299900,FCN,2026-06-24
2026-06-24 07:00:00,19.45,19.45,19.35,19.35,500,FDC,2026-06-24
2026-06-24 07:00:00,3.9,3.9,3.9,3.9,200,FGL,2026-06-24
2026-06-24 07:00:00,128.0,129.3,125.0,128.8,310800,FRT,2026-06-24
2026-06-24 07:00:00,13.6,13.7,13.5,13.7,27800,GDA,2026-06-24
2026-06-24 07:00:00,91.4,93.0,88.0,91.8,1374800,GEE,2026-06-24
2026-06-24 07:00:00,26.3,26.3,26.0,26.05,7100,GHC,2026-06-24
2026-06-24 07:00:00,4.1,4.1,4.0,4.0,1200,GMC,2026-06-24
2026-06-24 07:00:00,1.9,1.9,1.8,1.8,42400,GPC,2026-06-24
2026-06-24 07:00:00,11.15,11.15,11.0,11.05,23500,GSP,2026-06-24
2026-06-24 07:00:00,9.0,9.3,9.0,9.3,3500,HAC,2026-06-24
2026-06-24 07:00:00,14.9,15.0,14.85,15.0,2306600,HAG,2026-06-24
2026-06-24 07:00:00,6.5,6.9,6.5,6.89,12300,HAP,2026-06-24
2026-06-24 07:00:00,8.5,8.5,8.5,8.5,100,HAS,2026-06-24
2026-06-24 07:00:00,5.5,5.5,5.5,5.5,100,HBH,2026-06-24
2026-06-24 07:00:00,6.9,6.95,6.6,6.95,8000,HCD,2026-06-24
2026-06-24 07:00:00,25.65,25.75,25.4,25.7,8182000,HDB,2026-06-24
2026-06-24 07:00:00,21.2,21.25,20.85,20.9,1040900,HDG,2026-06-24
2026-06-24 07:00:00,13.9,13.9,13.9,13.9,300,HEJ,2026-06-24
2026-06-24 07:00:00,0.7,0.8,0.7,0.8,70000,HHG,2026-06-24
2026-06-24 07:00:00,4.14,4.26,4.11,4.25,179000,HID,2026-06-24
2026-06-24 07:00:00,7.9,7.9,7.9,7.9,400,HIO,2026-06-24
2026-06-24 07:00:00,15.4,16.2,14.0,16.2,22800,HKT,2026-06-24
2026-06-24 07:00:00,9.4,10.2,9.4,10.2,60800,HMR,2026-06-24
2026-06-24 07:00:00,32.6,33.2,32.6,33.2,2500,HMS,2026-06-24
2026-06-24 07:00:00,4.28,4.28,4.2,4.24,331900,HPX,2026-06-24
2026-06-24 07:00:00,13.7,13.8,13.55,13.7,111800,HT1,2026-06-24
2026-06-24 07:00:00,2.9,2.9,2.9,2.9,200,HU3,2026-06-24
2026-06-24 07:00:00,15.6,15.6,15.6,15.6,300,ICG,2026-06-24
2026-06-24 07:00:00,5.67,5.67,5.6,5.6,135800,IDI,2026-06-24
2026-06-24 07:00:00,22.0,22.0,22.0,22.0,1500,IDV,2026-06-24
2026-06-24 07:00:00,9.6,9.6,9.42,9.52,446500,IJC,2026-06-24
2026-06-24 07:00:00,7.1,7.1,6.9,7.1,15200,ILA,2026-06-24
2026-06-24 07:00:00,45.0,45.0,45.0,45.0,100,IME,2026-06-24
2026-06-24 07:00:00,43.55,43.55,43.0,43.5,8400,IMP,2026-06-24
2026-06-24 07:00:00,15.2,15.55,15.2,15.45,12000,ITD,2026-06-24
2026-06-24 07:00:00,3.7,3.7,3.6,3.6,163600,JVC,2026-06-24
2026-06-24 07:00:00,50.0,50.0,48.85,49.95,357800,KDC,2026-06-24
2026-06-24 07:00:00,5.4,5.4,5.4,5.4,2000,KGM,2026-06-24
2026-06-24 07:00:00,19.0,19.0,19.0,19.0,100,KHX,2026-06-24
2026-06-24 07:00:00,2.6,2.61,2.56,2.59,3400,KMR,2026-06-24
2026-06-24 07:00:00,21.2,21.3,21.0,21.1,21200,L14,2026-06-24
2026-06-24 07:00:00,9.5,9.5,9.5,9.5,2000,L63,2026-06-24
2026-06-24 07:00:00,11.0,11.1,11.0,11.1,9400,LAI,2026-06-24
2026-06-24 07:00:00,28.3,28.6,28.0,28.0,6500,LBM,2026-06-24
2026-06-24 07:00:00,8.5,8.5,8.3,8.5,119200,LDP,2026-06-24
2026-06-24 07:00:00,4.0,4.0,4.0,4.0,100,LG9,2026-06-24
2026-06-24 07:00:00,47.2,50.5,46.6,47.0,20700,LHC,2026-06-24
2026-06-24 07:00:00,33.5,34.0,33.5,34.0,3200,LSG,2026-06-24
2026-06-24 07:00:00,34.3,34.3,31.0,31.0,400,MA1,2026-06-24
2026-06-24 07:00:00,24.85,24.95,24.65,24.8,12609600,MBB,2026-06-24
2026-06-24 07:00:00,7.0,7.1,7.0,7.1,10500,MCF,2026-06-24
2026-06-24 07:00:00,2.5,2.5,2.4,2.4,21200,MCG,2026-06-24
2026-06-24 07:00:00,27.9,27.9,27.35,27.6,2500,MCM,2026-06-24
2026-06-24 07:00:00,5.8,6.1,5.8,6.1,20000,MCO,2026-06-24
2026-06-24 07:00:00,7.5,7.5,7.2,7.3,8300,MEL,2026-06-24
2026-06-24 07:00:00,27.9,27.9,27.9,27.9,100,MH3,2026-06-24
2026-06-24 07:00:00,10.4,10.8,10.4,10.8,900,MIC,2026-06-24
2026-06-24 07:00:00,17.6,17.75,17.5,17.75,66200,MIG,2026-06-24
2026-06-24 07:00:00,29.8,29.9,29.5,29.6,9000,MML,2026-06-24
2026-06-24 07:00:00,15.8,15.8,15.7,15.8,3400,MPC,2026-06-24
2026-06-24 07:00:00,15.5,15.8,15.45,15.55,6189000,MSB,2026-06-24
2026-06-24 07:00:00,71.4,71.6,70.6,71.5,2086700,MSN,2026-06-24
2026-06-24 07:00:00,13.0,13.0,12.8,13.0,4900,MTP,2026-06-24
2026-06-24 07:00:00,12.85,12.95,12.75,12.9,2267600,NAB,2026-06-24
2026-06-24 07:00:00,50.3,50.4,49.85,50.3,572600,NAF,2026-06-24
2026-06-24 07:00:00,7.7,7.7,7.5,7.7,25400,NAG,2026-06-24
2026-06-24 07:00:00,31.1,31.1,31.1,31.1,700,NAS,2026-06-24
2026-06-24 07:00:00,4.7,4.7,4.7,4.7,20000,NDT,2026-06-24
2026-06-24 07:00:00,11.05,11.25,11.05,11.15,44400,NHA,2026-06-24
2026-06-24 07:00:00,10.15,10.2,10.1,10.2,58800,NHH,2026-06-24
2026-06-24 07:00:00,25.85,26.05,25.25,25.5,2554800,NLG,2026-06-24
2026-06-24 07:00:00,60.0,60.0,60.0,60.0,300,NNT,2026-06-24
2026-06-24 07:00:00,54.0,54.0,54.0,54.0,600,NTH,2026-06-24
2026-06-24 07:00:00,12.3,13.0,11.8,12.95,27152700,NVL,2026-06-24
2026-06-24 07:00:00,13.4,13.6,13.1,13.3,1503900,OIL,2026-06-24
