time,symbol,open
2024-09-09 07:00:00,BVS,37.55
2024-09-10 07:00:00,BVS,37.84
2024-09-11 07:00:00,BVS,36.98
2024-09-12 07:00:00,BVS,37.65
2024-09-13 07:00:00,BVS,37.65
2024-09-16 07:00:00,BVS,38.22
2024-09-17 07:00:00,BVS,38.32
2024-09-18 07:00:00,BVS,40.71
2024-09-19 07:00:00,BVS,40.23
2024-09-20 07:00:00,BVS,36.88
2024-09-23 07:00:00,BVS,40.43
2024-09-24 07:00:00,BVS,40.52
2024-09-25 07:00:00,BVS,41.0
2024-09-26 07:00:00,BVS,41.38
2024-09-27 07:00:00,BVS,41.0
2024-09-30 07:00:00,BVS,40.71
2024-10-01 07:00:00,BVS,41.48
2024-10-02 07:00:00,BVS,41.58
2024-10-03 07:00:00,BVS,-42.63
2024-10-04 07:00:00,BVS,41.48
2024-10-07 07:00:00,BVS,41.19
2024-10-08 07:00:00,BVS,41.48
2024-10-09 07:00:00,BVS,-40.72
2024-10-10 07:00:00,BVS,40.33
2024-10-11 07:00:00,BVS,39.55
2024-10-14 07:00:00,BVS,40.52
2024-10-15 07:00:00,BVS,40.43
2024-10-16 07:00:00,BVS,39.55
2024-10-17 07:00:00,BVS,40.82
2024-10-18 07:00:00,BVS,41.11
2024-10-21 07:00:00,BVS,40.62
2024-10-22 07:00:00,BVS,39.55
2024-10-23 07:00:00,BVS,38.38
2024-10-24 07:00:00,BVS,38.86
2024-10-25 07:00:00,BVS,38.38
2024-10-28 07:00:00,BVS,38.86
2024-10-29 07:00:00,BVS,39.74
2024-10-30 07:00:00,BVS,39.64
2024-10-31 07:00:00,BVS,39.55
2024-11-01 07:00:00,BVS,39.74
2024-11-04 07:00:00,BVS,39.16
2024-11-05 07:00:00,BVS,39.25
2024-11-06 07:00:00,BVS,39.16
2024-11-07 07:00:00,BVS,40.33
2024-11-08 07:00:00,BVS,40.33
2024-11-11 07:00:00,BVS,40.62
2024-11-12 07:00:00,BVS,40.72
2024-11-13 07:00:00,BVS,40.04
2024-11-14 07:00:00,BVS,39.74
2024-11-15 07:00:00,BVS,37.89
2024-11-18 07:00:00,BVS,36.13
2024-11-19 07:00:00,BVS,37.5
2024-11-20 07:00:00,BVS,36.03
2024-11-21 07:00:00,BVS,36.42
2024-11-22 07:00:00,BVS,36.72
2024-11-25 07:00:00,BVS,36.23
2024-11-26 07:00:00,BVS,36.81
2024-11-27 07:00:00,BVS,37.4
2024-11-28 07:00:00,BVS,36.72
2024-11-29 07:00:00,BVS,36.42
2024-12-02 07:00:00,BVS,36.81
2024-12-04 07:00:00,BVS,36.13
2024-12-06 07:00:00,BVS,38.67
2024-12-09 07:00:00,BVS,38.08
2024-12-10 07:00:00,BVS,38.28
2024-12-11 07:00:00,BVS,37.79
2024-12-12 07:00:00,BVS,38.18
2024-12-13 07:00:00,BVS,-38.08
2024-12-16 07:00:00,BVS,37.69
2024-12-17 07:00:00,BVS,37.89
2024-12-18 07:00:00,BVS,36.91
2024-12-19 07:00:00,BVS,37.11
2024-12-20 07:00:00,BVS,36.62
2024-12-23 07:00:00,BVS,36.72
2024-12-24 07:00:00,BVS,36.32
2024-12-25 07:00:00,BVS,36.62
2024-12-26 07:00:00,BVS,36.72
2024-12-27 07:00:00,BVS,36.91
2024-12-30 07:00:00,BVS,36.72
2024-12-31 07:00:00,BVS,36.62
2025-01-02 07:00:00,BVS,36.23
2025-01-03 07:00:00,BVS,36.13
2025-02-20 07:00:00,BVS,36.62
2025-02-25 07:00:00,BVS,36.32
2025-02-26 07:00:00,BVS,36.52
2025-02-27 07:00:00,BVS,37.79
2025-02-28 07:00:00,BVS,38.47
2025-03-03 07:00:00,BVS,38.28
2025-03-05 07:00:00,BVS,38.18
2025-03-06 07:00:00,BVS,37.89
2025-03-07 07:00:00,BVS,41.01
2025-03-10 07:00:00,BVS,39.64
2025-03-11 07:00:00,BVS,38.96
2025-03-12 07:00:00,BVS,40.04
2025-03-13 07:00:00,BVS,39.64
2025-03-14 07:00:00,BVS,38.86
2025-03-17 07:00:00,BVS,39.06
2025-03-18 07:00:00,BVS,39.06
2025-03-19 07:00:00,BVS,38.28
2025-03-20 07:00:00,BVS,39.06
2025-03-21 07:00:00,BVS,39.16
2025-03-24 07:00:00,BVS,39.55
2025-03-25 07:00:00,BVS,40.62
2025-03-26 07:00:00,BVS,39.35
2025-03-27 07:00:00,BVS,38.28
2025-03-28 07:00:00,BVS,37.79
2025-03-31 07:00:00,BVS,37.69
2025-04-01 07:00:00,BVS,37.59
2025-04-02 07:00:00,BVS,37.59
2025-04-03 07:00:00,BVS,37.11
2025-05-08 07:00:00,BVS,-29.49
2025-07-23 07:00:00,BVS,36.91
2025-07-24 07:00:00,BVS,37.11
2025-07-25 07:00:00,BVS,36.23
2025-07-28 07:00:00,BVS,38.08
2025-07-30 07:00:00,BVS,36.81
2025-07-31 07:00:00,BVS,39.64
2025-08-01 07:00:00,BVS,39.25
2025-08-04 07:00:00,BVS,38.38
2025-08-05 07:00:00,BVS,39.74
2025-08-06 07:00:00,BVS,39.35
2025-08-07 07:00:00,BVS,40.52
2025-08-08 07:00:00,BVS,40.52
2025-08-11 07:00:00,BVS,39.64
2025-08-12 07:00:00,BVS,40.33
2025-08-13 07:00:00,BVS,39.84
2025-08-14 07:00:00,BVS,43.55
2025-08-15 07:00:00,BVS,42.48
2025-08-18 07:00:00,BVS,40.52
2025-08-19 07:00:00,BVS,41.01
2025-08-20 07:00:00,BVS,41.7
2025-08-21 07:00:00,BVS,40.33
2025-08-22 07:00:00,BVS,39.74
2025-08-25 07:00:00,BVS,37.79
2025-08-26 07:00:00,BVS,36.81
2025-08-27 07:00:00,BVS,39.06
2025-08-28 07:00:00,BVS,38.57
2025-08-29 07:00:00,BVS,38.96
2025-09-03 07:00:00,BVS,41.5
2025-09-04 07:00:00,BVS,40.82
2025-09-05 07:00:00,BVS,41.01
2025-09-08 07:00:00,BVS,38.47
2025-09-09 07:00:00,BVS,37.3
2025-09-10 07:00:00,BVS,38.47
2025-09-11 07:00:00,BVS,37.98
2025-09-12 07:00:00,BVS,38.08
2025-09-15 07:00:00,BVS,37.79
2025-09-16 07:00:00,BVS,38.38
2025-09-17 07:00:00,BVS,37.59
2025-09-18 07:00:00,BVS,37.5
2025-09-19 07:00:00,BVS,37.11
2025-09-22 07:00:00,BVS,36.91
2025-09-25 07:00:00,BVS,36.81
2025-09-26 07:00:00,BVS,37.11
2025-09-29 07:00:00,BVS,36.72
2025-09-30 07:00:00,BVS,36.72
2025-10-01 07:00:00,BVS,36.72
2025-10-02 07:00:00,BVS,36.42
2025-10-07 07:00:00,BVS,37.89
2025-10-08 07:00:00,BVS,37.69
2025-10-09 07:00:00,BVS,36.81
2025-10-13 07:00:00,BVS,36.52
2025-10-14 07:00:00,BVS,36.13
2025-10-15 07:00:00,BVS,36.42
2025-10-24 07:00:00,BVS,-32.42
2018-07-09 07:00:00,C21,-19.98
2018-09-17 07:00:00,C21,-19.65
2018-10-22 07:00:00,C21,-19.65
2019-11-04 07:00:00,C21,-21.44
2021-01-04 07:00:00,C21,-13.91
2021-03-04 07:00:00,C21,-12.63
2021-10-28 07:00:00,C21,-14.61
2022-04-15 07:00:00,C21,-16.02
2022-06-14 07:00:00,C21,-13.76
2024-01-22 07:00:00,C21,-15.06
2024-01-25 07:00:00,C21,-13.31
2024-08-14 07:00:00,C21,-16.52
2024-09-26 07:00:00,C21,-15.74
2025-04-03 07:00:00,C21,-15.1
2025-03-03 07:00:00,C22,-18.31
2021-10-25 07:00:00,CCI,-14.3
2022-03-24 07:00:00,CCI,-22.68
2022-04-08 07:00:00,CCI,-23.11
2023-01-17 07:00:00,CCI,-18.98
2023-07-06 07:00:00,CCI,-17.2
2024-02-29 07:00:00,CCI,-17.41
2024-04-05 07:00:00,CCI,-16.54
2025-07-17 07:00:00,CCI,-19.79
2025-11-24 07:00:00,CCI,-21.56
2025-11-27 07:00:00,CCI,-22.36
2026-02-05 07:00:00,CCI,-21.48
2019-10-08 07:00:00,CCR,-30.3
2021-06-30 07:00:00,CCR,36.12
2021-11-23 07:00:00,CCR,37.05
2022-01-12 07:00:00,CCR,-21.17
2022-02-18 07:00:00,CCR,-19.41
2024-06-03 07:00:00,CCV,38.05
2024-06-07 07:00:00,CCV,40.64
2024-07-16 07:00:00,CCV,46.26
2025-06-03 07:00:00,CCV,38.0
2025-06-05 07:00:00,CCV,43.5
2025-06-06 07:00:00,CCV,50.0
2025-06-10 07:00:00,CCV,52.0
2025-06-12 07:00:00,CCV,52.0
2025-07-02 07:00:00,CCV,45.0
2025-07-08 07:00:00,CCV,50.0
2025-07-09 07:00:00,CCV,50.0
2025-07-22 07:00:00,CCV,57.0
2025-07-31 07:00:00,CCV,50.0
2025-08-01 07:00:00,CCV,57.3
2025-08-05 07:00:00,CCV,57.3
2025-08-06 07:00:00,CCV,55.0
2025-08-07 07:00:00,CCV,57.3
2025-09-08 07:00:00,CCV,56.0
2025-11-05 07:00:00,CCV,45.0
2025-11-19 07:00:00,CCV,51.0
2026-01-07 07:00:00,CCV,65.0
2026-02-03 07:00:00,CCV,71.0
2026-02-05 07:00:00,CCV,71.0
2026-04-08 07:00:00,CCV,66.0
2017-01-04 07:00:00,CDN,-13.33
2017-01-16 07:00:00,CDN,-13.74
2019-12-03 07:00:00,CDN,-13.39
2020-02-19 07:00:00,CDN,-13.48
2020-07-29 07:00:00,CDN,-13.38
2020-08-07 07:00:00,CDN,-14.79
2021-01-05 07:00:00,CDN,-21.92
2021-03-02 07:00:00,CDN,-24.19
2021-11-26 07:00:00,CDN,-25.58
2021-12-29 07:00:00,CDN,-24.35
2022-08-10 07:00:00,CDN,-23.11
2022-08-24 07:00:00,CDN,-23.03
2022-12-20 07:00:00,CDN,-23.46
2023-02-15 07:00:00,CDN,-23.72
2023-02-28 07:00:00,CDN,-24.68
2024-02-06 07:00:00,CDN,-24.91
2024-03-05 07:00:00,CDN,-26.39
2024-04-01 07:00:00,CDN,-25.84
2024-08-02 07:00:00,CDN,-30.15
2024-10-09 07:00:00,CDN,-27.45
2024-11-05 07:00:00,CDN,-28.61
2025-01-21 07:00:00,CDN,37.57
2025-01-22 07:00:00,CDN,36.8
2025-02-03 07:00:00,CDN,36.61
2025-02-04 07:00:00,CDN,36.61
2025-02-05 07:00:00,CDN,36.61
2025-02-06 07:00:00,CDN,38.24
2025-02-07 07:00:00,CDN,39.88
2025-02-10 07:00:00,CDN,37.57
2025-02-12 07:00:00,CDN,35.93
2025-02-13 07:00:00,CDN,36.03
2025-02-14 07:00:00,CDN,36.89
2025-02-17 07:00:00,CDN,36.22
2025-02-27 07:00:00,CDN,36.51
2025-02-28 07:00:00,CDN,-36.41
2025-03-03 07:00:00,CDN,36.22
2025-03-04 07:00:00,CDN,36.12
2025-03-06 07:00:00,CDN,36.03
2025-07-18 07:00:00,CDN,36.0
2025-07-30 07:00:00,CDN,-32.6
2026-01-20 07:00:00,CDN,36.2
2026-01-30 07:00:00,CDN,-33.7
2015-11-18 07:00:00,CDO,-16.73
2016-05-18 07:00:00,CDO,-19.64
2016-06-02 07:00:00,CDO,-20.3
2016-09-28 07:00:00,CDO,-30.66
2016-10-10 07:00:00,CDO,-32.26
2016-10-24 07:00:00,CDO,-31.82
2016-11-10 07:00:00,CDO,-32.5
2016-11-29 07:00:00,CDO,-32.5
2017-11-30 07:00:00,CIA,39.16
2017-12-01 07:00:00,CIA,43.05
2017-12-04 07:00:00,CIA,42.57
2017-12-05 07:00:00,CIA,39.7
2017-12-06 07:00:00,CIA,38.67
2017-12-07 07:00:00,CIA,38.85
2017-12-08 07:00:00,CIA,38.97
2017-12-11 07:00:00,CIA,38.24
2017-12-12 07:00:00,CIA,37.45
2017-12-13 07:00:00,CIA,35.87
2017-12-14 07:00:00,CIA,36.54
2017-12-15 07:00:00,CIA,37.33
2017-12-18 07:00:00,CIA,-37.21
2017-12-19 07:00:00,CIA,-37.27
2017-12-20 07:00:00,CIA,38.49
2017-12-21 07:00:00,CIA,40.19
2017-12-22 07:00:00,CIA,39.4
2017-12-25 07:00:00,CIA,39.46
2017-12-26 07:00:00,CIA,38.67
2017-12-27 07:00:00,CIA,39.16
2017-12-28 07:00:00,CIA,39.46
2017-12-29 07:00:00,CIA,39.16
2018-01-02 07:00:00,CIA,38.67
2018-01-03 07:00:00,CIA,38.73
2018-01-04 07:00:00,CIA,38.67
2018-01-05 07:00:00,CIA,38.67
2018-01-08 07:00:00,CIA,38.36
2018-01-09 07:00:00,CIA,39.28
2018-01-10 07:00:00,CIA,40.31
2018-01-11 07:00:00,CIA,39.58
2018-01-12 07:00:00,CIA,38.61
2018-01-15 07:00:00,CIA,39.28
2018-01-16 07:00:00,CIA,39.7
2018-01-17 07:00:00,CIA,39.28
2018-01-18 07:00:00,CIA,38.36
2018-01-19 07:00:00,CIA,39.28
2018-01-22 07:00:00,CIA,38.55
2018-01-23 07:00:00,CIA,38.06
2018-01-24 07:00:00,CIA,38.18
2018-01-25 07:00:00,CIA,37.45
2018-01-26 07:00:00,CIA,37.15
2018-01-29 07:00:00,CIA,36.54
2018-01-30 07:00:00,CIA,-36.05
2018-01-31 07:00:00,CIA,37.15
2018-02-01 07:00:00,CIA,38.44
2018-02-02 07:00:00,CIA,36.57
2018-02-05 07:00:00,CIA,36.51
2018-03-01 07:00:00,CIA,36.82
2018-03-05 07:00:00,CIA,36.2
2018-03-06 07:00:00,CIA,36.2
2018-03-07 07:00:00,CIA,36.38
2018-08-09 07:00:00,CIA,-23.43
2018-08-16 07:00:00,CIA,-22.9
2019-11-21 07:00:00,CIA,-14.23
2021-10-25 07:00:00,CIA,-15.5
2021-12-23 07:00:00,CIA,-14.2
2024-06-24 07:00:00,CID,35.82
2024-06-25 07:00:00,CID,41.7
2024-06-26 07:00:00,CID,41.33
2024-06-27 07:00:00,CID,41.33
2024-06-28 07:00:00,CID,40.41
2024-07-01 07:00:00,CID,51.89
2024-07-03 07:00:00,CID,56.21
2024-07-04 07:00:00,CID,55.11
2024-07-05 07:00:00,CID,50.52
2024-07-08 07:00:00,CID,42.98
2024-07-09 07:00:00,CID,49.41
2024-07-10 07:00:00,CID,38.21
2024-07-11 07:00:00,CID,43.81
2024-07-12 07:00:00,CID,36.56
2024-07-18 07:00:00,CID,41.06
2024-07-22 07:00:00,CID,40.23
2024-07-23 07:00:00,CID,41.61
2024-07-26 07:00:00,CID,40.69
2024-08-06 07:00:00,CID,40.6
2024-08-07 07:00:00,CID,46.66
2024-08-08 07:00:00,CID,46.66
2024-08-09 07:00:00,CID,45.92
2024-08-12 07:00:00,CID,47.3
2024-08-13 07:00:00,CID,48.4
2024-08-14 07:00:00,CID,46.84
2024-08-15 07:00:00,CID,40.23
2024-08-16 07:00:00,CID,36.65
2024-08-20 07:00:00,CID,38.94
2024-08-30 07:00:00,CID,39.95
2024-09-05 07:00:00,CID,40.14
2024-09-06 07:00:00,CID,45.83
2024-09-09 07:00:00,CID,45.83
2024-09-11 07:00:00,CID,45.83
2024-09-17 07:00:00,CID,45.83
2024-09-20 07:00:00,CID,45.83
2024-09-24 07:00:00,CID,45.83
2024-09-25 07:00:00,CID,45.83
2024-09-27 07:00:00,CID,45.83
2024-10-03 07:00:00,CID,45.83
2024-10-22 07:00:00,CID,39.49
2025-01-10 07:00:00,CID,36.0
2025-01-16 07:00:00,CID,36.74
2025-02-21 07:00:00,CID,-25.44
2025-07-28 07:00:00,CID,-15.4
2025-10-23 07:00:00,CID,-13.2
2021-02-26 07:00:00,CKD,-16.54
2021-04-14 07:00:00,CKD,-16.48
2021-12-29 07:00:00,CKD,-21.16
2022-06-29 07:00:00,CKD,-18.92
2022-10-04 07:00:00,CKD,-19.99
2022-10-06 07:00:00,CKD,-19.83
2023-08-23 07:00:00,CKD,-21.63
2023-09-18 07:00:00,CKD,-21.03
2024-01-11 07:00:00,CKD,-20.61
2024-12-25 07:00:00,CKD,-20.76
2025-02-18 07:00:00,CKD,-20.12
2025-07-28 07:00:00,CKD,-22.92
2020-08-19 07:00:00,CLM,-13.55
2021-07-02 07:00:00,CLM,-23.74
2021-10-08 07:00:00,CLM,37.32
2021-10-11 07:00:00,CLM,37.32
2022-07-08 07:00:00,CLM,37.73
2022-07-20 07:00:00,CLM,41.47
2022-07-21 07:00:00,CLM,45.04
2022-07-22 07:00:00,CLM,49.5
2022-07-25 07:00:00,CLM,54.49
2022-07-26 07:00:00,CLM,59.93
2022-07-27 07:00:00,CLM,65.91
2022-07-28 07:00:00,CLM,72.42
2022-07-29 07:00:00,CLM,79.64
2022-08-01 07:00:00,CLM,87.58
2022-08-02 07:00:00,CLM,95.43
2022-08-03 07:00:00,CLM,71.35
2022-08-04 07:00:00,CLM,63.95
2022-08-05 07:00:00,CLM,66.0
2022-08-08 07:00:00,CLM,71.35
2022-08-09 07:00:00,CLM,66.89
2022-08-10 07:00:00,CLM,68.23
2022-08-12 07:00:00,CLM,63.32
2022-08-16 07:00:00,CLM,68.32
2022-08-17 07:00:00,CLM,68.32
2022-08-18 07:00:00,CLM,66.89
2022-08-19 07:00:00,CLM,74.02
2022-08-22 07:00:00,CLM,64.66
2022-08-23 07:00:00,CLM,73.13
2022-08-24 07:00:00,CLM,71.7
2022-08-25 07:00:00,CLM,72.24
2022-08-26 07:00:00,CLM,71.35
2022-08-29 07:00:00,CLM,71.17
2022-08-30 07:00:00,CLM,71.35
2022-08-31 07:00:00,CLM,71.26
2022-09-05 07:00:00,CLM,72.24
2022-09-06 07:00:00,CLM,-71.26
2022-09-07 07:00:00,CLM,67.87
2022-09-08 07:00:00,CLM,70.46
2022-09-09 07:00:00,CLM,71.35
2022-09-12 07:00:00,CLM,71.35
2022-09-13 07:00:00,CLM,74.38
2022-09-14 07:00:00,CLM,71.53
2022-09-15 07:00:00,CLM,72.69
2022-09-19 07:00:00,CLM,74.02
2022-09-20 07:00:00,CLM,74.02
2022-09-21 07:00:00,CLM,74.91
2022-09-22 07:00:00,CLM,74.02
2022-09-23 07:00:00,CLM,74.91
2022-09-26 07:00:00,CLM,74.91
2022-09-27 07:00:00,CLM,77.59
2022-09-28 07:00:00,CLM,76.7
2022-09-29 07:00:00,CLM,75.81
2022-09-30 07:00:00,CLM,74.74
2022-10-03 07:00:00,CLM,80.27
2022-10-04 07:00:00,CLM,80.18
2022-10-06 07:00:00,CLM,80.18
2022-10-07 07:00:00,CLM,81.96
2022-10-10 07:00:00,CLM,80.27
2022-10-11 07:00:00,CLM,75.81
2022-10-13 07:00:00,CLM,80.27
2022-10-17 07:00:00,CLM,75.81
2022-10-18 07:00:00,CLM,75.81
2022-10-20 07:00:00,CLM,77.59
2022-10-21 07:00:00,CLM,73.13
2022-10-24 07:00:00,CLM,65.82
2022-10-25 07:00:00,CLM,59.31
2022-10-26 07:00:00,CLM,53.51
2022-10-27 07:00:00,CLM,56.19
2022-10-28 07:00:00,CLM,58.06
2022-11-01 07:00:00,CLM,58.06
2022-11-02 07:00:00,CLM,57.97
2022-11-03 07:00:00,CLM,58.15
2022-11-04 07:00:00,CLM,55.29
2022-11-07 07:00:00,CLM,55.38
2022-11-08 07:00:00,CLM,56.28
2022-11-09 07:00:00,CLM,54.58
2022-11-14 07:00:00,CLM,59.93
2022-11-15 07:00:00,CLM,59.4
2022-11-17 07:00:00,CLM,64.21
2022-11-18 07:00:00,CLM,57.79
2022-11-21 07:00:00,CLM,57.97
2022-11-24 07:00:00,CLM,57.08
2022-11-29 07:00:00,CLM,57.08
2022-11-30 07:00:00,CLM,52.26
2022-12-01 07:00:00,CLM,67.42
2022-12-05 07:00:00,CLM,67.25
2022-12-08 07:00:00,CLM,60.56
2022-12-09 07:00:00,CLM,57.08
2022-12-12 07:00:00,CLM,54.49
2022-12-13 07:00:00,CLM,49.68
2022-12-14 07:00:00,CLM,60.29
2022-12-15 07:00:00,CLM,55.38
2022-12-16 07:00:00,CLM,51.01
2022-12-19 07:00:00,CLM,53.69
2022-12-20 07:00:00,CLM,52.08
2022-12-21 07:00:00,CLM,51.73
2022-12-22 07:00:00,CLM,45.48
2022-12-27 07:00:00,CLM,47.71
2022-12-28 07:00:00,CLM,43.97
2022-12-29 07:00:00,CLM,44.41
2022-12-30 07:00:00,CLM,43.88
2023-01-03 07:00:00,CLM,43.34
2023-01-04 07:00:00,CLM,41.11
2023-01-05 07:00:00,CLM,41.47
2023-01-06 07:00:00,CLM,41.92
2023-01-09 07:00:00,CLM,45.48
2023-01-10 07:00:00,CLM,40.13
2023-01-11 07:00:00,CLM,51.28
2023-01-12 07:00:00,CLM,55.56
2023-01-16 07:00:00,CLM,50.39
2023-01-19 07:00:00,CLM,53.24
2023-01-27 07:00:00,CLM,56.9
2023-01-30 07:00:00,CLM,62.96
2023-01-31 07:00:00,CLM,60.65
2023-02-01 07:00:00,CLM,60.82
2023-02-03 07:00:00,CLM,60.65
2023-02-06 07:00:00,CLM,60.65
2023-02-13 07:00:00,CLM,55.29
2023-02-15 07:00:00,CLM,49.23
2023-02-20 07:00:00,CLM,58.86
2023-02-22 07:00:00,CLM,57.88
2023-02-24 07:00:00,CLM,57.08
2023-02-27 07:00:00,CLM,56.63
2023-03-02 07:00:00,CLM,55.29
2023-03-08 07:00:00,CLM,59.66
2023-03-13 07:00:00,CLM,62.79
2023-03-17 07:00:00,CLM,64.75
2023-03-24 07:00:00,CLM,58.33
2023-04-04 07:00:00,CLM,58.86
2023-04-05 07:00:00,CLM,60.65
2023-04-10 07:00:00,CLM,64.48
2023-04-12 07:00:00,CLM,64.93
2023-04-18 07:00:00,CLM,64.93
2023-04-19 07:00:00,CLM,60.65
2023-04-24 07:00:00,CLM,57.97
2023-04-25 07:00:00,CLM,56.19
2023-04-26 07:00:00,CLM,56.19
2023-04-27 07:00:00,CLM,56.19
2023-04-28 07:00:00,CLM,57.97
2023-05-04 07:00:00,CLM,56.19
2023-05-05 07:00:00,CLM,56.1
2023-05-08 07:00:00,CLM,-54.4
2023-05-09 07:00:00,CLM,54.4
2023-05-10 07:00:00,CLM,54.31
2023-05-11 07:00:00,CLM,52.71
2023-05-12 07:00:00,CLM,52.44
2023-05-15 07:00:00,CLM,57.97
2023-05-16 07:00:00,CLM,54.78
2023-05-17 07:00:00,CLM,54.5
2023-05-18 07:00:00,CLM,54.78
2023-05-19 07:00:00,CLM,54.31
2023-05-22 07:00:00,CLM,54.21
2023-05-23 07:00:00,CLM,54.31
2023-05-24 07:00:00,CLM,54.21
2023-05-25 07:00:00,CLM,53.46
2023-05-26 07:00:00,CLM,53.46
2023-05-30 07:00:00,CLM,52.62
2023-05-31 07:00:00,CLM,53.18
2023-06-01 07:00:00,CLM,52.9
2023-06-02 07:00:00,CLM,52.53
2023-06-06 07:00:00,CLM,51.12
2023-06-07 07:00:00,CLM,51.49
2023-06-12 07:00:00,CLM,-52.06
2023-06-13 07:00:00,CLM,52.62
2023-06-14 07:00:00,CLM,52.62
2023-06-15 07:00:00,CLM,57.22
2023-06-19 07:00:00,CLM,55.06
2023-06-21 07:00:00,CLM,54.21
2023-06-22 07:00:00,CLM,56.28
2023-06-26 07:00:00,CLM,55.34
2023-06-28 07:00:00,CLM,58.62
2023-06-29 07:00:00,CLM,54.87
2023-07-03 07:00:00,CLM,54.78
2023-07-04 07:00:00,CLM,55.06
2023-07-10 07:00:00,CLM,55.34
2023-07-12 07:00:00,CLM,51.78
2023-07-13 07:00:00,CLM,56.28
2023-07-14 07:00:00,CLM,54.87
2023-07-17 07:00:00,CLM,58.06
2023-07-18 07:00:00,CLM,58.06
2023-07-19 07:00:00,CLM,54.4
2023-07-20 07:00:00,CLM,54.87
2023-07-21 07:00:00,CLM,55.15
2023-07-24 07:00:00,CLM,54.4
2023-07-25 07:00:00,CLM,52.53
2023-07-26 07:00:00,CLM,54.4
2023-07-27 07:00:00,CLM,56.18
2023-07-28 07:00:00,CLM,56.18
2023-07-31 07:00:00,CLM,56.0
2023-08-01 07:00:00,CLM,55.62
2023-08-02 07:00:00,CLM,56.65
2023-08-04 07:00:00,CLM,56.75
2023-08-07 07:00:00,CLM,56.75
2023-08-08 07:00:00,CLM,54.78
2023-08-09 07:00:00,CLM,54.87
2023-08-10 07:00:00,CLM,56.65
2023-08-11 07:00:00,CLM,58.06
2023-08-14 07:00:00,CLM,54.78
2023-08-15 07:00:00,CLM,54.97
2023-08-16 07:00:00,CLM,58.9
2023-08-17 07:00:00,CLM,56.56
2023-08-18 07:00:00,CLM,55.9
2023-08-21 07:00:00,CLM,54.87
2023-08-22 07:00:00,CLM,55.15
2023-08-23 07:00:00,CLM,56.09
2023-08-24 07:00:00,CLM,59.09
2023-08-25 07:00:00,CLM,58.53
2023-08-28 07:00:00,CLM,-56.65
2023-08-31 07:00:00,CLM,55.34
2023-09-05 07:00:00,???,56.28
2023-09-06 07:00:00,CLM,52.15
2023-09-07 07:00:00,CLM,54.21
2023-09-08 07:00:00,CLM,54.03
2023-09-11 07:00:00,CLM,54.4
2023-09-12 07:00:00,CLM,52.62
2023-09-15 07:00:00,CLM,55.34
2023-09-18 07:00:00,CLM,54.97
2023-09-19 07:00:00,CLM,54.59
2023-09-20 07:00:00,CLM,54.59
2023-09-22 07:00:00,CLM,54.4
2023-09-25 07:00:00,CLM,54.4
2023-09-26 07:00:00,CLM,54.4
2023-10-06 07:00:00,CLM,54.4
2023-10-09 07:00:00,CLM,59.75
2023-10-24 07:00:00,CLM,59.75
2023-10-25 07:00:00,CLM,53.84
2023-10-26 07:00:00,CLM,56.28
2023-10-27 07:00:00,CLM,50.65
2023-11-03 07:00:00,CLM,50.93
2023-11-06 07:00:00,CLM,54.5
2023-11-08 07:00:00,CLM,55.25
2023-11-09 07:00:00,CLM,51.59
2023-11-13 07:00:00,CLM,56.0
2023-11-14 07:00:00,CLM,55.9
2023-11-15 07:00:00,CLM,52.71
2023-11-16 07:00:00,CLM,54.68
2023-11-20 07:00:00,CLM,54.4
2023-11-21 07:00:00,CLM,55.25
2023-11-22 07:00:00,CLM,58.15
2023-11-27 07:00:00,CLM,52.53
2023-11-29 07:00:00,CLM,53.93
2023-12-04 07:00:00,CLM,52.81
2023-12-06 07:00:00,CLM,53.0
2023-12-07 07:00:00,CLM,53.0
2023-12-08 07:00:00,CLM,53.0
2023-12-18 07:00:00,CLM,53.0
2023-12-20 07:00:00,CLM,53.0
2023-12-21 07:00:00,CLM,53.0
2023-12-22 07:00:00,CLM,53.93
2023-12-25 07:00:00,CLM,54.87
2023-12-27 07:00:00,ZZZZZZ,54.78
2023-12-28 07:00:00,CLM,55.34
2024-01-02 07:00:00,CLM,56.09
2024-01-05 07:00:00,CLM,57.22
2024-01-09 07:00:00,CLM,57.22
2024-01-15 07:00:00,CLM,60.03
2024-01-16 07:00:00,CLM,57.22
2024-01-17 07:00:00,CLM,57.69
2024-01-18 07:00:00,CLM,58.44
2024-01-19 07:00:00,CLM,56.28
2024-01-22 07:00:00,CLM,-59.09
2024-01-23 07:00:00,CLM,60.97
2024-01-24 07:00:00,CLM,61.16
2024-01-25 07:00:00,CLM,61.16
2024-01-26 07:00:00,CLM,62.28
2024-01-29 07:00:00,CLM,62.38
2024-01-30 07:00:00,CLM,62.47
2024-01-31 07:00:00,CLM,63.13
2024-02-06 07:00:00,CLM,63.13
2024-02-07 07:00:00,CLM,62.84
2024-02-20 07:00:00,CLM,62.84
2024-02-21 07:00:00,CLM,62.84
2024-02-27 07:00:00,CLM,62.84
2024-02-28 07:00:00,CLM,65.56
2024-02-29 07:00:00,CLM,65.66
2024-03-01 07:00:00,CLM,66.03
2024-03-04 07:00:00,CLM,66.03
2024-03-05 07:00:00,CLM,65.56
2024-03-06 07:00:00,CLM,65.66
2024-03-07 07:00:00,CLM,65.66
2024-03-08 07:00:00,CLM,67.44
