trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_predicted_return,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2025-01-02,"CTR,DGC,APG,EVG,VPH,IDI,TVN,SAM,CRE,VHC",10,-0.030141612806428554,-0.032827095574864094,0.028278208145319183,0.004,-0.03414161280642855,-0.05186811871304697,-0.22425518567901792,0.030368101975611905
2025-01-03,"CTR,EVG,APG,SAM,VHC,TCI,PSB,BMS,IDI,ACV",10,-0.01866288454701326,-0.03456113541426982,0.02629308015260401,0.004,-0.02266288454701326,-0.06956299454884785,-0.24183580084391854,-0.0052425895233114694
2025-01-06,"CTR,APG,GMC,MSN,IMP,CRE,SAM,L14,DST,EVG",10,-0.010119966932115398,-0.015438617997150603,0.03221443001533608,0.004,-0.014119966932115398,-0.07897898627642996,-0.2525410542651161,-0.02060026918349578
2025-01-07,"CTR,EVG,APG,SAM,IDI,GEE,PSB,MSB,VHM,NVL",10,-0.0035989774800240792,-0.01319394337369283,0.025541056336052904,0.004,-0.007598977480024079,-0.08229372016344993,-0.25822097796099797,-0.03352241377209875
2025-01-08,"CTR,GMC,MSN,EVS,PSB,VPG,VHM,SAM,ACV,IDI",10,-0.015737546952823055,-0.010040670234439539,0.02622740389733591,0.004,-0.019737546952823055,-0.0967361658312782,-0.2728618762371119,-0.043226496504390255
2025-01-09,"CTR,MSN,CSV,EVG,ASM,ACV,NVL,VHM,HAP,PSB",10,-0.03195591834048374,-0.0072221600793594375,0.025479417444491427,0.004,-0.03595591834048374,-0.12560079115588607,-0.2990067952373828,-0.05013646790632509
2025-01-10,"CTR,VPG,VPH,VHC,DST,PLP,ASM,VHM,SAM,MSB",10,0.011951492656522844,0.02074220248581375,0.03252816163504348,0.004,0.007951492656522844,-0.11515041543251614,-0.29343285291744037,-0.030434206189747903
2025-01-13,"CTR,EVG,BCM,ASM,TRC,VPG,IDI,DST,MSB,NVL",10,0.02329069503570288,0.02100730238824965,0.023737416303893054,0.004,0.019290695035702878,-0.09454165360588651,-0.2798026815608241,-0.010066244373872713
2025-01-14,"CTR,NVL,SAM,CTP,EVG,EVS,PSB,APG,MSB,DST",10,0.004784387037218407,0.0194474443765772,0.030013807758031485,0.004,0.0007843870372184073,-0.09020959043065735,-0.279237768120001,0.009185437275162744
2025-01-15,"CTR,VPH,BCM,HBS,NVL,EVG,VHM,ASM,SAM,CSV",10,-0.008776879397984183,0.0010616566876721512,0.02577580041744971,0.004,-0.012776879397984183,-0.09819471113289013,-0.2884468602313537,0.0102568457437473
2025-01-16,"CTR,DST,BCM,VHM,APG,EVS,PSB,MSB,IDI,SAM",10,-0.006112629569723515,0.005965471294195922,0.027637368777390668,0.004,-0.010112629569723516,-0.10370711280775224,-0.2956425335530076,0.016283503956796563
2025-01-17,"CTR,BCM,VPH,EVG,APG,DST,TNS,SAM,VHM,VPG",10,-0.013602388115845609,0.0009722730770690296,0.023602656847812598,0.004,-0.017602388115845607,-0.11589883652481303,-0.3080409070497012,0.017271609046362935
2025-01-20,"CTR,EVG,BCM,DBD,DST,EVS,VHC,VHM,SAM,ACV",10,-0.011246826151063738,-0.0022987188705556874,0.025586332921683552,0.004,-0.015246826151063738,-0.12584216861037167,-0.3185910870435622,0.014933187602167441
2025-01-21,"CTR,HBS,BCM,ACV,VIG,L14,BLN,NVL,VPG,PSB",10,0.02004084102981881,0.015978581092369177,0.028774032476066958,0.004,0.01604084102981881,-0.108323310476521,-0.3076607149945264,0.03115037984360547
2025-01-22,"CTR,IDI,NVL,L14,DST,SAM,GSP,EVG,BCM,APG",10,0.05286697771754954,0.03305565824088071,0.023347631681431037,0.004,0.04886697771754954,-0.06118305880022501,-0.2738281865811798,0.06523573439467012
2025-01-23,"CTR,EVG,DST,NVL,GSP,VPH,ASM,SAM,TVN,VPG",10,0.04751813215701821,0.020862578939186437,0.02011643686252056,0.004,0.043518132157018205,-0.01657223131704655,-0.242226545636118,0.0874592989923213
2025-01-24,"CTR,ACV,SAM,TNS,BCM,HCD,EVG,VPH,PSB,GSP",10,-0.001480064454893759,0.015928202169906706,0.025667057452262765,0.004,-0.00548006445489376,-0.018027767801429673,-0.24637919300823963,0.1047805705582161
2025-02-03,"CTR,PHC,ACV,SAM,EVG,ITD,BCM,NVL,TTN,POW",10,0.0091493691850971,0.01683691904760308,0.027051323252263428,0.004,0.0051493691850971,-0.009043341319531106,-0.2424985212474683,0.12338167159006952
2025-02-04,"CTR,ACV,PHC,VIG,SAM,VPH,EVG,EVS,BCM,DST",10,0.02277434239775201,0.005188264726595049,0.023482164842257448,0.004,0.01877434239775201,0.013525044926590235,-0.2282769291185648,0.12921007309128374
2025-02-05,"CTR,PSB,MSN,ACV,VIG,IDI,CRE,EVG,AFX,VJC",10,0.0054810335507263774,0.0026688175454640294,0.02211777086440121,0.004,0.0014810335507263774,0.01908020970233415,-0.22713398135871976,0.1322237287468646
2025-02-06,"CTR,CSV,MSN,VIG,IDI,VHC,VPH,EVG,FCN,DST",10,0.006711580966947639,0.004811615380306807,0.02159093855878198,0.004,0.002711580966947639,0.0259198490415653,-0.22503829257257157,0.1376715538540514
2025-02-07,"CTR,EVG,TT6,MSN,VHC,EVS,VTD,VPH,BCM,TRC",10,0.013821314324115874,0.010576098212987356,0.0257446360295883,0.004,0.009821314324115874,0.04009940974651838,-0.2174271500547732,0.14970367994173395
2025-02-10,"CTR,VIG,IDI,VJC,EVG,EVS,TVN,SAM,NVL,ANV",10,0.033708561858494135,0.018971399482970563,0.028342066703254988,0.004,0.029708561858494135,0.07515966503894234,-0.19417803613339735,0.17151516774094988
2025-02-11,"CTR,EVG,VJC,VHC,LSG,VIG,CRE,IDI,BCM,VPH",10,0.02032928066608599,0.013692436749183752,0.027366608175530494,0.004,0.01632928066608599,0.09701688763037408,-0.18101954311852297,0.18755606507595224
2025-02-12,"CTR,DST,VJC,LSG,EVG,TVN,S99,PSB,IDI,NVL",10,0.039295703419372316,0.028071492417366346,0.027570011754603895,0.004,0.03529570341937231,0.14012493789274028,-0.1521130518061723,0.2208925361519294
2025-02-13,"CTR,DST,VJC,VHC,IDI,PSB,NVL,TNT,SAM,VIG",10,0.019489490799782405,0.023183684790034454,0.02923266886759688,0.004,0.015489490799782405,0.16234539238040346,-0.1389797147228684,0.2491973238725813
2025-02-14,"CTR,EVG,DST,PSB,VJC,ACV,VPH,VHC,TVN,SAM",10,0.016461179834967442,0.01874607779874725,0.03074610378088303,0.004,0.012461179834967442,0.18147896891472315,-0.1282503861064751,0.27261487409188345
2025-02-17,"CTR,ACV,CSV,VHC,SAM,SD3,TNT,PSB,NAG,VJC",10,0.012469489468811091,0.02091304372014563,0.035195850753047875,0.004,0.00846948946881109,0.1962114084752271,-0.1208671119321637,0.2992291245926748
2025-02-18,"CTR,ACV,PHC,EVG,CSV,VJC,MSB,VPH,VIG,ASM",10,0.0024133100499574957,0.014197362827854308,0.02716627685585915,0.004,-0.0015866899500425044,0.1990982374891741,-0.1222620232504128,0.31767475187103233
2025-02-19,"CTR,TNT,MCO,PHC,CSV,IDI,VJC,SAM,ASM,VHC",10,-0.004815965666535904,0.010531331093395848,0.030286221490176058,0.004,-0.008815965666535905,0.19332342154662263,-0.13000013111765185,0.33155162095639445
2025-02-20,"CTR,TS3,TNT,VJC,CSV,VIG,ASM,TT6,VHC,MSN",10,-0.00871601385493156,0.011414520725314799,0.032588165782996746,0.004,-0.01271601385493156,0.18292239807100796,-0.1410630615041485,0.34675064453062787
2025-02-21,"CTR,TNT,TDT,VJC,IMP,ASM,DST,MSN,CSV,VIG",10,0.009036117677460386,0.01165765584028658,0.031411085042900355,0.004,0.005036117677460386,0.19361142406328136,-0.1367373540043657,0.36245060004725005
2025-02-24,"CTR,PHC,VJC,SAM,VPH,DST,EVG,EVS,ASM,VHC",10,0.015984906230795636,0.001322783571937386,0.03153943361586584,0.004,0.011984906230795636,0.2126911907529394,-0.12639123213955938,0.3642528273185688
2025-02-25,"CTR,VJC,TRC,TNT,EVG,CRE,PLP,VPH,VIG,VHC",10,0.0008808373708167449,-0.0015739501917660507,0.03276540434754769,0.004,-0.003119162629183255,0.21375937447301485,-0.1291161599607965,0.3621055613193933
2025-02-26,"CTR,TRC,TT6,ASM,VIG,VPH,HCD,VJC,EVG,VHC",10,-0.020127475080027935,-0.014212061282680856,0.0313604188156404,0.004,-0.024127475080027935,0.18932946291015895,-0.15012838810894136,0.34274723360844184
2025-02-27,"CTR,BCM,TT6,VJC,ASM,POW,APP,TNT,EVS,TCI",10,-0.0202931480112881,-0.007595693241940684,0.029482150253895535,0.004,-0.0242931480112881,0.1651942240851374,-0.17077444496720284,0.33254813752048773
2025-02-28,"CTR,VJC,TNT,TT6,VIG,HBS,DST,MSN,VPH,SAM",10,-0.012943949355631545,-0.007973340570319568,0.03333202530985522,0.004,-0.016943949355631545,0.15011200905910482,-0.1848248007760741,0.32192327739369175
2025-03-03,"CTR,EVS,VPH,BCM,VJC,TNT,VIG,SAS,TT6,S99",10,-0.0016015494248406536,-0.005160076656897445,0.03667947294946698,0.004,-0.005601549424840654,0.14827004783249387,-0.18939104494443126,0.31510205194780316
2025-03-04,"CTR,TT6,EVG,CSV,EVS,VJC,DPR,BMS,ASM,TNT",10,-0.0033686398648013482,0.004228298236580158,0.03865494751573604,0.004,-0.007368639864801348,0.14440193957380787,-0.19536413040541867,0.3206626956349772
2025-03-05,"CTR,PSB,EVG,TT6,VJC,BCM,TNT,EVS,ASM,SAM",10,0.006538424822367395,0.014434719508299198,0.043298043079937856,0.004,0.0025384248223673947,0.15188452562228272,-0.19332162274107256,0.3397260912115425
2025-03-06,"CTR,VJC,PSB,TT6,EVG,VPH,BCM,IDI,MSB,TCI",10,-0.005530174647711816,-0.006222250395064456,0.034536784131129414,0.004,-0.009530174647711817,0.1455144030215949,-0.2010094085608829,0.33138998001122344
2025-03-07,"CTR,EVG,VJC,ASM,VIG,TNT,TCI,VPH,IDI,MIG",10,-0.01613777703952197,-0.013907596108675566,0.03153549271663007,0.004,-0.02013777703952197,0.12702834699007126,-0.21709930294795965,0.31287354590608984
2025-03-10,"CTR,PSB,VHC,VIG,VJC,JVC,VPH,DBD,ASM,DST",10,-0.00924403776524475,-0.007727397601241478,0.03337160338373837,0.004,-0.01324403776524475,0.11661005438799377,-0.22746806934615327,0.3027284500167218
2025-03-11,"CTR,EVS,CRE,VJC,VIG,DBD,DPR,IDI,KDC,EVG",10,-0.009601517322508335,-0.012728381991464591,0.030925160061450296,0.004,-0.013601517322508335,0.10588890360830039,-0.2379756757831324,0.2861468246737602
2025-03-12,"CTR,DPR,VJC,TNT,ASM,LSG,TVN,CRE,EVG,KDC",10,-0.02412951132131107,-0.014606306513788402,0.03329577763753362,0.004,-0.02812951132131107,0.07920434478857175,-0.25941104763830514,0.2673609699308397
2025-03-13,"CTR,PSB,EVS,LSG,SAM,VJC,S99,TNT,CRE,EVG",10,-0.0005203823091569859,-0.005068209409482474,0.039391882760711636,0.004,-0.004520382309156986,0.07864274593957843,-0.26275879283691805,0.26093771913782526
2025-03-14,"CTR,DST,EVS,JVC,S99,EVG,FCN,IDI,VIG,VPH",10,0.01639724422254768,-0.004400083616254091,0.026993705300554293,0.004,0.01239724422254768,0.09632951447362914,-0.2536190335407914,0.25538948773873016
